"dive number","date","time","sample time (min)","sample depth (m)","sample temperature (C)","sample pressure (bar)","sample heartrate"
"5","2025-06-19","11:44:00","48:15","6",,,
"5","2025-06-19","11:44:00","48:20","5.9",,,
"5","2025-06-19","11:44:00","48:25","6.2",,,
"5","2025-06-19","11:44:00","48:30","6.1",,,
"5","2025-06-19","11:44:00","48:35","6",,,
"5","2025-06-19","11:44:00","48:40","6.3",,,
"5","2025-06-19","11:44:00","48:45","6.1",,,
"5","2025-06-19","11:44:00","48:50","5.9",,,
"5","2025-06-19","11:44:00","48:55","5.5",,,
"5","2025-06-19","11:44:00","49:00","5.6",,,
"5","2025-06-19","11:44:00","49:05","5.4",,,
"5","2025-06-19","11:44:00","49:10","5",,,
"5","2025-06-19","11:44:00","49:15","4.7",,,
"5","2025-06-19","11:44:00","49:20","4.1","29.5",,
"5","2025-06-19","11:44:00","49:25","4.6",,,
"5","2025-06-19","11:44:00","49:30","5.4",,,
"5","2025-06-19","11:44:00","49:35","5.4",,,
"5","2025-06-19","11:44:00","49:40","5.4",,,
"5","2025-06-19","11:44:00","49:45","5.3","29.4",,
"5","2025-06-19","11:44:00","49:50","5.7","29.5",,
"5","2025-06-19","11:44:00","49:55","5.5","29.4",,
"5","2025-06-19","11:44:00","50:00","5.6","29.5",,
"5","2025-06-19","11:44:00","50:05","5.7",,,
"5","2025-06-19","11:44:00","50:10","5.7",,,
"5","2025-06-19","11:44:00","50:15","5.6",,,
"5","2025-06-19","11:44:00","50:20","5.3",,,
"5","2025-06-19","11:44:00","50:25","5.5",,,
"5","2025-06-19","11:44:00","50:30","4.7","29.4",,
"5","2025-06-19","11:44:00","50:35","4.2","29.5",,
"5","2025-06-19","11:44:00","50:40","3.9",,,
"5","2025-06-19","11:44:00","50:45","3.4",,,
"5","2025-06-19","11:44:00","50:50","3.2",,,
"5","2025-06-19","11:44:00","50:55","3",,,
"5","2025-06-19","11:44:00","51:00","2.6",,,
"5","2025-06-19","11:44:00","51:05","1.7",,,
"5","2025-06-19","11:44:00","51:10","0.6",,,
"5","2025-06-19","11:44:00","51:15","0",,,
"5","2025-06-19","11:44:00","51:20","0.1",,,
"5","2025-06-19","11:44:00","51:25","0",,,
"5","2025-06-19","11:44:00","51:30","0",,,
"5","2025-06-19","11:44:00","51:35","0",,,
"5","2025-06-19","11:44:00","51:40","0",,,
"5","2025-06-19","11:44:00","51:45","0",,,
"5","2025-06-19","11:44:00","51:50","0","29.6",,
"5","2025-06-19","11:44:00","51:55","0",,,
"5","2025-06-19","11:44:00","52:00","0",,,
"5","2025-06-19","11:44:00","52:05","0",,,
"5","2025-06-19","11:44:00","52:10","0.1",,,
"5","2025-06-19","11:44:00","52:15","0.1",,,
"5","2025-06-19","11:44:00","52:20","0.1",,,
"5","2025-06-19","11:44:00","52:25","0.1",,,
"5","2025-06-19","11:44:00","52:30","0.1","29.7",,
"5","2025-06-19","11:44:00","52:35","0",,,
"5","2025-06-19","11:44:00","52:40","0",,,
"5","2025-06-19","11:44:00","52:45","0.1",,,
"5","2025-06-19","11:44:00","52:50","0.2",,,
"5","2025-06-19","11:44:00","52:55","0",,,
"5","2025-06-19","11:44:00","53:00","0",,,
"5","2025-06-19","11:44:00","53:05","0",,,
"5","2025-06-19","11:44:00","53:10","0.1",,,
"5","2025-06-19","11:44:00","53:15","0.1",,,
"5","2025-06-19","11:44:00","53:20","0.1",,,
"5","2025-06-19","11:44:00","53:25","0","29.8",,
"5","2025-06-19","11:44:00","53:30","0","29.7",,
"5","2025-06-19","11:44:00","53:35","0.1","29.8",,
"5","2025-06-19","11:44:00","53:40","0",,,
"5","2025-06-19","11:44:00","53:45","0.1",,,
"5","2025-06-19","11:44:00","53:50","0",,,
"5","2025-06-19","11:44:00","53:55","0",,,
"5","2025-06-19","11:44:00","54:00","0.1",,,
"5","2025-06-19","11:44:00","54:05","0",,,
"6","2025-06-19","18:22:00","0:05","1.4","30.2",,
"6","2025-06-19","18:22:00","0:10","2",,,
"6","2025-06-19","18:22:00","0:15","2.5","30.1",,
"6","2025-06-19","18:22:00","0:20","3.1",,,
"6","2025-06-19","18:22:00","0:25","4.2",,,
"6","2025-06-19","18:22:00","0:30","4.7",,,
"6","2025-06-19","18:22:00","0:35","5.7",,,
"6","2025-06-19","18:22:00","0:40","6.4",,,
"6","2025-06-19","18:22:00","0:45","7.4",,,
"6","2025-06-19","18:22:00","0:50","8.2",,,
"6","2025-06-19","18:22:00","0:55","9","30.0",,
"6","2025-06-19","18:22:00","1:00","9.8",,,
"6","2025-06-19","18:22:00","1:05","10.7",,,
"6","2025-06-19","18:22:00","1:10","11.6",,,
"6","2025-06-19","18:22:00","1:15","12.2",,,
"6","2025-06-19","18:22:00","1:20","13",,,
"6","2025-06-19","18:22:00","1:25","13.7",,,
"6","2025-06-19","18:22:00","1:30","14.6","29.9",,
"6","2025-06-19","18:22:00","1:35","15.6","30.0",,
"6","2025-06-19","18:22:00","1:40","16.5","29.9",,
"6","2025-06-19","18:22:00","1:45","16.7",,,
"6","2025-06-19","18:22:00","1:50","17",,,
"6","2025-06-19","18:22:00","1:55","16.9",,,
"6","2025-06-19","18:22:00","2:00","16.9","29.8",,
"6","2025-06-19","18:22:00","2:05","16.6","29.9",,
"6","2025-06-19","18:22:00","2:10","16.5","29.8",,
"6","2025-06-19","18:22:00","2:15","16.5",,,
"6","2025-06-19","18:22:00","2:20","16.4",,,
"6","2025-06-19","18:22:00","2:25","16.3",,,
"6","2025-06-19","18:22:00","2:30","16",,,
"6","2025-06-19","18:22:00","2:35","15.6",,,
"6","2025-06-19","18:22:00","2:40","15.4",,,
"6","2025-06-19","18:22:00","2:45","15.2",,,
"6","2025-06-19","18:22:00","2:50","14.8",,,
"6","2025-06-19","18:22:00","2:55","14.7","29.7",,
"6","2025-06-19","18:22:00","3:00","14.5","29.8",,
"6","2025-06-19","18:22:00","3:05","14.6","29.7",,
"6","2025-06-19","18:22:00","3:10","14.5",,,
"6","2025-06-19","18:22:00","3:15","14.5",,,
"6","2025-06-19","18:22:00","3:20","14.7",,,
"6","2025-06-19","18:22:00","3:25","14.6",,,
"6","2025-06-19","18:22:00","3:30","14.8",,,
"6","2025-06-19","18:22:00","3:35","14.7",,,
"6","2025-06-19","18:22:00","3:40","14.7",,,
"6","2025-06-19","18:22:00","3:45","15.3",,,
"6","2025-06-19","18:22:00","3:50","16",,,
"6","2025-06-19","18:22:00","3:55","16.5",,,
"6","2025-06-19","18:22:00","4:00","17.2","29.6",,
"6","2025-06-19","18:22:00","4:05","17.5","29.7",,
"6","2025-06-19","18:22:00","4:10","17.5",,,
"6","2025-06-19","18:22:00","4:15","17.5",,,
"6","2025-06-19","18:22:00","4:20","17.4","29.6",,
"6","2025-06-19","18:22:00","4:25","17.2","29.7",,
"6","2025-06-19","18:22:00","4:30","16.8","29.6",,
"6","2025-06-19","18:22:00","4:35","16.3",,,
"6","2025-06-19","18:22:00","4:40","16.4",,,
"6","2025-06-19","18:22:00","4:45","16.1",,,
"6","2025-06-19","18:22:00","4:50","16",,,
"6","2025-06-19","18:22:00","4:55","15.8",,,
"6","2025-06-19","18:22:00","5:00","15.7",,,
"6","2025-06-19","18:22:00","5:05","15.5",,,
"6","2025-06-19","18:22:00","5:10","15.3",,,
"6","2025-06-19","18:22:00","5:15","14.8",,,
"6","2025-06-19","18:22:00","5:20","14.8",,,
"6","2025-06-19","18:22:00","5:25","14.8",,,
"6","2025-06-19","18:22:00","5:30","14.8",,,
"6","2025-06-19","18:22:00","5:35","14.8",,,
"6","2025-06-19","18:22:00","5:40","14.2",,,
"6","2025-06-19","18:22:00","5:45","14.2",,,
"6","2025-06-19","18:22:00","5:50","14.2",,,
"6","2025-06-19","18:22:00","5:55","13.8",,,
"6","2025-06-19","18:22:00","6:00","13.8",,,
"6","2025-06-19","18:22:00","6:05","14",,,
"6","2025-06-19","18:22:00","6:10","14.2",,,
"6","2025-06-19","18:22:00","6:15","14.2",,,
"6","2025-06-19","18:22:00","6:20","13.9",,,
"6","2025-06-19","18:22:00","6:25","14.2",,,
"6","2025-06-19","18:22:00","6:30","14.3",,,
"6","2025-06-19","18:22:00","6:35","14.4",,,
"6","2025-06-19","18:22:00","6:40","14.5",,,
"6","2025-06-19","18:22:00","6:45","14.5",,,
"6","2025-06-19","18:22:00","6:50","14.3",,,
"6","2025-06-19","18:22:00","6:55","14.2",,,
"6","2025-06-19","18:22:00","7:00","14.2",,,
"6","2025-06-19","18:22:00","7:05","14.2",,,
"6","2025-06-19","18:22:00","7:10","14.2",,,
"6","2025-06-19","18:22:00","7:15","13.9",,,
"6","2025-06-19","18:22:00","7:20","14",,,
"6","2025-06-19","18:22:00","7:25","14",,,
"6","2025-06-19","18:22:00","7:30","14",,,
"6","2025-06-19","18:22:00","7:35","14.1",,,
"6","2025-06-19","18:22:00","7:40","14.2",,,
"6","2025-06-19","18:22:00","7:45","14.3",,,
"6","2025-06-19","18:22:00","7:50","14.4",,,
"6","2025-06-19","18:22:00","7:55","14.3",,,
"6","2025-06-19","18:22:00","8:00","14",,,
"6","2025-06-19","18:22:00","8:05","14",,,
"6","2025-06-19","18:22:00","8:10","13.9",,,
"6","2025-06-19","18:22:00","8:15","13.9",,,
"6","2025-06-19","18:22:00","8:20","13.7","29.5",,
"6","2025-06-19","18:22:00","8:25","13.5",,,
"6","2025-06-19","18:22:00","8:30","13.6",,,
"6","2025-06-19","18:22:00","8:35","13.6",,,
"6","2025-06-19","18:22:00","8:40","13.4",,,
"6","2025-06-19","18:22:00","8:45","13.4",,,
"6","2025-06-19","18:22:00","8:50","13.1",,,
"6","2025-06-19","18:22:00","8:55","13.3",,,
"6","2025-06-19","18:22:00","9:00","13.5",,,
"6","2025-06-19","18:22:00","9:05","13.6",,,
"6","2025-06-19","18:22:00","9:10","13.4",,,
"6","2025-06-19","18:22:00","9:15","13.7",,,
"6","2025-06-19","18:22:00","9:20","13.6",,,
"6","2025-06-19","18:22:00","9:25","13.6",,,
"6","2025-06-19","18:22:00","9:30","13.5",,,
"6","2025-06-19","18:22:00","9:35","13.6",,,
"6","2025-06-19","18:22:00","9:40","13.6",,,
"6","2025-06-19","18:22:00","9:45","13.5",,,
"6","2025-06-19","18:22:00","9:50","13.4",,,
"6","2025-06-19","18:22:00","9:55","13.5",,,
"6","2025-06-19","18:22:00","10:00","13.2",,,
"6","2025-06-19","18:22:00","10:05","13.5",,,
"6","2025-06-19","18:22:00","10:10","13.7",,,
"6","2025-06-19","18:22:00","10:15","14",,,
"6","2025-06-19","18:22:00","10:20","14.3",,,
"6","2025-06-19","18:22:00","10:25","14.3",,,
"6","2025-06-19","18:22:00","10:30","14.4",,,
"6","2025-06-19","18:22:00","10:35","14.2",,,
"6","2025-06-19","18:22:00","10:40","14.2","29.4",,
"6","2025-06-19","18:22:00","10:45","14.6",,,
"6","2025-06-19","18:22:00","10:50","15.3","29.5",,
"6","2025-06-19","18:22:00","10:55","15.9",,,
"6","2025-06-19","18:22:00","11:00","16",,,
"6","2025-06-19","18:22:00","11:05","16.1","29.4",,
"6","2025-06-19","18:22:00","11:10","16.1",,,
"6","2025-06-19","18:22:00","11:15","16.3",,,
"6","2025-06-19","18:22:00","11:20","16.5",,,
"6","2025-06-19","18:22:00","11:25","17.4",,,
"6","2025-06-19","18:22:00","11:30","17.8",,,
"6","2025-06-19","18:22:00","11:35","17.8",,,
"6","2025-06-19","18:22:00","11:40","17.9",,,
"6","2025-06-19","18:22:00","11:45","17.9",,,
"6","2025-06-19","18:22:00","11:50","17.6",,,
"6","2025-06-19","18:22:00","11:55","17.4",,,
"6","2025-06-19","18:22:00","12:00","17.3",,,
"6","2025-06-19","18:22:00","12:05","17.2",,,
"6","2025-06-19","18:22:00","12:10","17.2",,,
"6","2025-06-19","18:22:00","12:15","16.9",,,
"6","2025-06-19","18:22:00","12:20","16.9",,,
"6","2025-06-19","18:22:00","12:25","17.2",,,
"6","2025-06-19","18:22:00","12:30","17",,,
"6","2025-06-19","18:22:00","12:35","17.1",,,
"6","2025-06-19","18:22:00","12:40","17.2",,,
"6","2025-06-19","18:22:00","12:45","17.1",,,
"6","2025-06-19","18:22:00","12:50","16.8",,,
"6","2025-06-19","18:22:00","12:55","16.8",,,
"6","2025-06-19","18:22:00","13:00","16.7",,,
"6","2025-06-19","18:22:00","13:05","16.5",,,
"6","2025-06-19","18:22:00","13:10","16.5",,,
"6","2025-06-19","18:22:00","13:15","16.2",,,
"6","2025-06-19","18:22:00","13:20","16.1",,,
"6","2025-06-19","18:22:00","13:25","16.2",,,
"6","2025-06-19","18:22:00","13:30","16",,,
"6","2025-06-19","18:22:00","13:35","15.8",,,
"6","2025-06-19","18:22:00","13:40","15.8",,,
"6","2025-06-19","18:22:00","13:45","15.8",,,
"6","2025-06-19","18:22:00","13:50","15.5",,,
"6","2025-06-19","18:22:00","13:55","15.4",,,
"6","2025-06-19","18:22:00","14:00","15.3",,,
"6","2025-06-19","18:22:00","14:05","15.5",,,
"6","2025-06-19","18:22:00","14:10","15.5",,,
"6","2025-06-19","18:22:00","14:15","15.5",,,
"6","2025-06-19","18:22:00","14:20","15.7",,,
"6","2025-06-19","18:22:00","14:25","15.6",,,
"6","2025-06-19","18:22:00","14:30","15.3",,,
"6","2025-06-19","18:22:00","14:35","15.3",,,
"6","2025-06-19","18:22:00","14:40","15.1",,,
"6","2025-06-19","18:22:00","14:45","15",,,
"6","2025-06-19","18:22:00","14:50","15.4",,,
"6","2025-06-19","18:22:00","14:55","15.7",,,
"6","2025-06-19","18:22:00","15:00","15.7",,,
"6","2025-06-19","18:22:00","15:05","15.3",,,
"6","2025-06-19","18:22:00","15:10","15.1",,,
"6","2025-06-19","18:22:00","15:15","15.6",,,
"6","2025-06-19","18:22:00","15:20","15.6",,,
"6","2025-06-19","18:22:00","15:25","15.8",,,
"6","2025-06-19","18:22:00","15:30","15.9",,,
"6","2025-06-19","18:22:00","15:35","15.9",,,
"6","2025-06-19","18:22:00","15:40","15.8",,,
"6","2025-06-19","18:22:00","15:45","15.7",,,
"6","2025-06-19","18:22:00","15:50","15.6",,,
"6","2025-06-19","18:22:00","15:55","15.3",,,
"6","2025-06-19","18:22:00","16:00","14.8",,,
"6","2025-06-19","18:22:00","16:05","15",,,
"6","2025-06-19","18:22:00","16:10","15",,,
"6","2025-06-19","18:22:00","16:15","15",,,
"6","2025-06-19","18:22:00","16:20","15.1",,,
"6","2025-06-19","18:22:00","16:25","15.4",,,
"6","2025-06-19","18:22:00","16:30","15.6",,,
"6","2025-06-19","18:22:00","16:35","15.6",,,
"6","2025-06-19","18:22:00","16:40","15.7",,,
"6","2025-06-19","18:22:00","16:45","15.6",,,
"6","2025-06-19","18:22:00","16:50","15.5",,,
"6","2025-06-19","18:22:00","16:55","15.4",,,
"6","2025-06-19","18:22:00","17:00","15.4",,,
"6","2025-06-19","18:22:00","17:05","15.1",,,
"6","2025-06-19","18:22:00","17:10","15.1",,,
"6","2025-06-19","18:22:00","17:15","15.1",,,
"6","2025-06-19","18:22:00","17:20","14.9",,,
"6","2025-06-19","18:22:00","17:25","14.7",,,
"6","2025-06-19","18:22:00","17:30","14.8",,,
"6","2025-06-19","18:22:00","17:35","14.6",,,
"6","2025-06-19","18:22:00","17:40","14.7",,,
"6","2025-06-19","18:22:00","17:45","14.7",,,
"6","2025-06-19","18:22:00","17:50","14.8",,,
"6","2025-06-19","18:22:00","17:55","14.4",,,
"6","2025-06-19","18:22:00","18:00","14.2",,,
"6","2025-06-19","18:22:00","18:05","14.4",,,
"6","2025-06-19","18:22:00","18:10","14.3",,,
"6","2025-06-19","18:22:00","18:15","13.9",,,
"6","2025-06-19","18:22:00","18:20","13.5",,,
"6","2025-06-19","18:22:00","18:25","13.1",,,
"6","2025-06-19","18:22:00","18:30","13.1",,,
"6","2025-06-19","18:22:00","18:35","12.8",,,
"6","2025-06-19","18:22:00","18:40","12.5",,,
"6","2025-06-19","18:22:00","18:45","12.2",,,
"6","2025-06-19","18:22:00","18:50","11.9",,,
"6","2025-06-19","18:22:00","18:55","11.9",,,
"6","2025-06-19","18:22:00","19:00","11.7",,,
"6","2025-06-19","18:22:00","19:05","11.5",,,
"6","2025-06-19","18:22:00","19:10","11.3",,,
"6","2025-06-19","18:22:00","19:15","11.3",,,
"6","2025-06-19","18:22:00","19:20","11.4",,,
"6","2025-06-19","18:22:00","19:25","11.4",,,
"6","2025-06-19","18:22:00","19:30","11.2",,,
"6","2025-06-19","18:22:00","19:35","11.3",,,
"6","2025-06-19","18:22:00","19:40","11.4",,,
"6","2025-06-19","18:22:00","19:45","11.4",,,
"6","2025-06-19","18:22:00","19:50","11.5",,,
"6","2025-06-19","18:22:00","19:55","11.5",,,
"6","2025-06-19","18:22:00","20:00","11.4",,,
"6","2025-06-19","18:22:00","20:05","11.3",,,
"6","2025-06-19","18:22:00","20:10","11.2",,,
"6","2025-06-19","18:22:00","20:15","11",,,
"6","2025-06-19","18:22:00","20:20","10.6",,,
"6","2025-06-19","18:22:00","20:25","10.6",,,
"6","2025-06-19","18:22:00","20:30","10.7",,,
"6","2025-06-19","18:22:00","20:35","10.6",,,
"6","2025-06-19","18:22:00","20:40","10.6",,,
"6","2025-06-19","18:22:00","20:45","10.9",,,
"6","2025-06-19","18:22:00","20:50","11",,,
"6","2025-06-19","18:22:00","20:55","10.8",,,
"6","2025-06-19","18:22:00","21:00","10.6",,,
"6","2025-06-19","18:22:00","21:05","11.1",,,
"6","2025-06-19","18:22:00","21:10","11.2",,,
"6","2025-06-19","18:22:00","21:15","11.1",,,
"6","2025-06-19","18:22:00","21:20","10.9",,,
"6","2025-06-19","18:22:00","21:25","11.1",,,
"6","2025-06-19","18:22:00","21:30","11.2",,,
"6","2025-06-19","18:22:00","21:35","11",,,
"6","2025-06-19","18:22:00","21:40","11",,,
"6","2025-06-19","18:22:00","21:45","11",,,
"6","2025-06-19","18:22:00","21:50","11",,,
"6","2025-06-19","18:22:00","21:55","10.8",,,
"6","2025-06-19","18:22:00","22:00","10.9",,,
"6","2025-06-19","18:22:00","22:05","10.7",,,
"6","2025-06-19","18:22:00","22:10","10.4",,,
"6","2025-06-19","18:22:00","22:15","10.2",,,
"6","2025-06-19","18:22:00","22:20","9.9",,,
"6","2025-06-19","18:22:00","22:25","9.7",,,
"6","2025-06-19","18:22:00","22:30","9.7",,,
"6","2025-06-19","18:22:00","22:35","9.5",,,
"6","2025-06-19","18:22:00","22:40","9.2",,,
"6","2025-06-19","18:22:00","22:45","9.6",,,
"6","2025-06-19","18:22:00","22:50","9.7",,,
"6","2025-06-19","18:22:00","22:55","10.4",,,
"6","2025-06-19","18:22:00","23:00","10.9",,,
"6","2025-06-19","18:22:00","23:05","10.9",,,
"6","2025-06-19","18:22:00","23:10","10.8",,,
"6","2025-06-19","18:22:00","23:15","10.8",,,
"6","2025-06-19","18:22:00","23:20","10.6",,,
"6","2025-06-19","18:22:00","23:25","10.5",,,
"6","2025-06-19","18:22:00","23:30","10.5",,,
"6","2025-06-19","18:22:00","23:35","10.3",,,
"6","2025-06-19","18:22:00","23:40","10.2",,,
"6","2025-06-19","18:22:00","23:45","10.2",,,
"6","2025-06-19","18:22:00","23:50","10.1",,,
"6","2025-06-19","18:22:00","23:55","10.2",,,
"6","2025-06-19","18:22:00","24:00","10.1",,,
"6","2025-06-19","18:22:00","24:05","10",,,
"6","2025-06-19","18:22:00","24:10","9.9",,,
"6","2025-06-19","18:22:00","24:15","9.9",,,
"6","2025-06-19","18:22:00","24:20","9.9",,,
"6","2025-06-19","18:22:00","24:25","10",,,
"6","2025-06-19","18:22:00","24:30","10.2",,,
"6","2025-06-19","18:22:00","24:35","10.2",,,
"6","2025-06-19","18:22:00","24:40","10",,,
"6","2025-06-19","18:22:00","24:45","10.3","29.3",,
"6","2025-06-19","18:22:00","24:50","10.4","29.4",,
"6","2025-06-19","18:22:00","24:55","10.3",,,
"6","2025-06-19","18:22:00","25:00","10",,,
"6","2025-06-19","18:22:00","25:05","9.8","29.3",,
"6","2025-06-19","18:22:00","25:10","9.6","29.4",,
"6","2025-06-19","18:22:00","25:15","9.6",,,
"6","2025-06-19","18:22:00","25:20","9.4",,,
"6","2025-06-19","18:22:00","25:25","9.5",,,
"6","2025-06-19","18:22:00","25:30","9.4",,,
"6","2025-06-19","18:22:00","25:35","9.1",,,
"6","2025-06-19","18:22:00","25:40","9.1",,,
"6","2025-06-19","18:22:00","25:45","9.2",,,
"6","2025-06-19","18:22:00","25:50","9.2",,,
"6","2025-06-19","18:22:00","25:55","9.2",,,
"6","2025-06-19","18:22:00","26:00","9.5",,,
"6","2025-06-19","18:22:00","26:05","9.5",,,
"6","2025-06-19","18:22:00","26:10","9.1",,,
"6","2025-06-19","18:22:00","26:15","9.3",,,
"6","2025-06-19","18:22:00","26:20","9.2",,,
"6","2025-06-19","18:22:00","26:25","8.7",,,
"6","2025-06-19","18:22:00","26:30","8.1",,,
"6","2025-06-19","18:22:00","26:35","7.9",,,
"6","2025-06-19","18:22:00","26:40","7.8",,,
"6","2025-06-19","18:22:00","26:45","7.5",,,
"6","2025-06-19","18:22:00","26:50","7.3",,,
"6","2025-06-19","18:22:00","26:55","7.1",,,
"6","2025-06-19","18:22:00","27:00","6.8",,,
"6","2025-06-19","18:22:00","27:05","6.7",,,
"6","2025-06-19","18:22:00","27:10","6.1",,,
"6","2025-06-19","18:22:00","27:15","6.9",,,
"6","2025-06-19","18:22:00","27:20","7.9",,,
"6","2025-06-19","18:22:00","27:25","8.2",,,
"6","2025-06-19","18:22:00","27:30","8.6",,,
"6","2025-06-19","18:22:00","27:35","8.7",,,
"6","2025-06-19","18:22:00","27:40","8.6",,,
"6","2025-06-19","18:22:00","27:45","8.6",,,
"6","2025-06-19","18:22:00","27:50","8.6",,,
"6","2025-06-19","18:22:00","27:55","7.2",,,
"6","2025-06-19","18:22:00","28:00","7.1",,,
"6","2025-06-19","18:22:00","28:05","7",,,
"6","2025-06-19","18:22:00","28:10","6.9",,,
"6","2025-06-19","18:22:00","28:15","6.2",,,
"6","2025-06-19","18:22:00","28:20","6.3",,,
"6","2025-06-19","18:22:00","28:25","6.1",,,
"6","2025-06-19","18:22:00","28:30","6.2",,,
"6","2025-06-19","18:22:00","28:35","6.1",,,
"6","2025-06-19","18:22:00","28:40","5.7",,,
"6","2025-06-19","18:22:00","28:45","5.4",,,
"6","2025-06-19","18:22:00","28:50","6.1",,,
"6","2025-06-19","18:22:00","28:55","6.3",,,
"6","2025-06-19","18:22:00","29:00","6.3",,,
"6","2025-06-19","18:22:00","29:05","6.4",,,
"6","2025-06-19","18:22:00","29:10","6.7",,,
"6","2025-06-19","18:22:00","29:15","6.2",,,
"6","2025-06-19","18:22:00","29:20","6.6",,,
"6","2025-06-19","18:22:00","29:25","6.4",,,
"6","2025-06-19","18:22:00","29:30","6.6",,,
"6","2025-06-19","18:22:00","29:35","6.7",,,
"6","2025-06-19","18:22:00","29:40","6.4",,,
"6","2025-06-19","18:22:00","29:45","5.9",,,
"6","2025-06-19","18:22:00","29:50","5.8",,,
"6","2025-06-19","18:22:00","29:55","6",,,
"6","2025-06-19","18:22:00","30:00","5.9",,,
"6","2025-06-19","18:22:00","30:05","6",,,
"6","2025-06-19","18:22:00","30:10","6.2",,,
"6","2025-06-19","18:22:00","30:15","6.9",,,
"6","2025-06-19","18:22:00","30:20","7.1",,,
"6","2025-06-19","18:22:00","30:25","6.8",,,
"6","2025-06-19","18:22:00","30:30","6.1",,,
"6","2025-06-19","18:22:00","30:35","6.2",,,
"6","2025-06-19","18:22:00","30:40","6.3",,,
"6","2025-06-19","18:22:00","30:45","5.6",,,
"6","2025-06-19","18:22:00","30:50","5.9",,,
"6","2025-06-19","18:22:00","30:55","6.1",,,
"6","2025-06-19","18:22:00","31:00","6.8",,,
"6","2025-06-19","18:22:00","31:05","6.7",,,
"6","2025-06-19","18:22:00","31:10","5.8",,,
"6","2025-06-19","18:22:00","31:15","5.7",,,
"6","2025-06-19","18:22:00","31:20","6.1",,,
"6","2025-06-19","18:22:00","31:25","6.1",,,
"6","2025-06-19","18:22:00","31:30","6.2",,,
"6","2025-06-19","18:22:00","31:35","6.3",,,
"6","2025-06-19","18:22:00","31:40","5.7",,,
"6","2025-06-19","18:22:00","31:45","5.9",,,
"6","2025-06-19","18:22:00","31:50","5.9",,,
"6","2025-06-19","18:22:00","31:55","6.1",,,
"6","2025-06-19","18:22:00","32:00","6.3",,,
"6","2025-06-19","18:22:00","32:05","6",,,
"6","2025-06-19","18:22:00","32:10","5.8",,,
"6","2025-06-19","18:22:00","32:15","6.2",,,
"6","2025-06-19","18:22:00","32:20","6.2","29.5",,
"6","2025-06-19","18:22:00","32:25","6.3","29.4",,
"6","2025-06-19","18:22:00","32:30","6.3",,,
"6","2025-06-19","18:22:00","32:35","6.1",,,
"6","2025-06-19","18:22:00","32:40","6.2",,,
"6","2025-06-19","18:22:00","32:45","6.2",,,
"6","2025-06-19","18:22:00","32:50","6.3","29.5",,
"6","2025-06-19","18:22:00","32:55","6.4",,,
